latitude,longitude,datetime,tempmax,tempmin,temp,humidity,windspeed,cloudcover,solarenergy,condition
3.131761815,101.6577843,1/03/2016,93,78.8,84.1,74.4,8.1,86.9,25.4,"Rain, Partially cloudy"
3.128212662,101.6235168,18/01/2016,91.3,77,81.8,85.6,10.2,89,14.8,"Rain, Partially cloudy"
3.087815467,101.589889,28/02/2016,93.2,77,83.3,75.3,9.1,89.4,22.2,"Rain, Partially cloudy"
3.075434236,101.6093297,2/08/2016,94.7,80.1,85.7,72.8,8.9,89,17,Partially cloudy
3.068932627,101.620029,2/04/2016,96.5,77.5,86.4,71,8.1,89,26.5,"Rain, Partially cloudy"
3.111577296,101.6206295,2/10/2016,93.2,77,84.2,73.1,12.7,89,17.9,"Rain, Partially cloudy"
3.058551002,101.6473824,12/02/2015,89.8,75,82.7,72.8,10.1,89,24.1,Partially cloudy
3.099922372,101.5776406,12/02/2015,89.6,75.2,82.8,72.9,10.3,89,24.1,Partially cloudy
3.116344347,101.6520959,2/10/2016,93.2,77,84.2,73.1,12.6,89,17.9,"Rain, Partially cloudy"
3.142347878,101.5913552,26/12/2015,93.2,77,83.8,74,5.9,89,21.2,"Rain, Partially cloudy"
3.089878842,101.6244378,16/02/2016,94.6,76.9,83.7,73.4,17.5,88.7,23.5,"Rain, Partially cloudy"
3.060981167,101.5939634,20/01/2016,96.6,76.7,84.3,73.8,7.1,89,17.6,Partially cloudy
3.113373675,101.6346582,28/12/2015,82.5,77,79.4,87.4,3.7,89.9,19.4,"Rain, Partially cloudy"
3.092791438,101.6379165,13/01/2016,93.3,76.7,83.7,77.7,10.1,89,21.9,"Rain, Partially cloudy"
3.154227558,101.558332,20/12/2015,89.6,75,80.5,82,10.3,89,13.5,Partially cloudy
3.074635667,101.6236249,15/01/2016,89.5,77,80.2,88.2,8.9,90.7,15.9,"Rain, Overcast"
3.115707147,101.5591738,19/02/2016,91.4,75.2,80.7,82.6,8.1,88.8,22.5,"Rain, Partially cloudy"
3.097378157,101.62078,13/01/2016,93.3,76.7,83.7,77.9,10.2,89,21.9,"Rain, Partially cloudy"
3.182313551,101.5776348,2/06/2016,94.9,78.8,84.4,77.6,8,89,17.6,Partially cloudy
3.0695702,101.5938561,12/09/2015,91.6,78.3,84.5,76.6,10.3,97.5,15.6,Overcast
3.123080845,101.6247687,22/02/2016,94.8,75.2,83.3,70.5,8.1,89.4,27.6,Partially cloudy
3.097534831,101.5798561,16/01/2016,90.9,77,81.3,86.4,8,89,12.9,"Rain, Partially cloudy"
3.049749365,101.5752218,2/03/2016,95,77.1,84.9,70.4,8.1,89,26.2,"Rain, Partially cloudy"
3.062494178,101.5812639,21/12/2015,91.2,75.2,82.3,76.6,12.5,89,11.8,Partially cloudy
3.092395969,101.5644372,12/06/2015,86,75.2,80.7,86.9,10.2,91.3,8.5,"Rain, Overcast"
3.103586281,101.5735923,24/02/2016,93.2,76.7,83.1,75.8,9.1,89,22.7,"Rain, Partially cloudy"
3.127173484,101.5952475,25/12/2015,93.2,76.8,80.5,85.3,6.9,89.4,10.6,"Rain, Partially cloudy"
3.13500596,101.6362688,12/03/2015,91.2,78.8,83.5,79.6,8.1,89,17.5,Partially cloudy
3.060429971,101.5957214,2/10/2016,93.2,77,84.2,73.1,12.6,89,17.9,"Rain, Partially cloudy"
3.180444121,101.5565652,14/02/2016,93.3,76.7,82,79.1,14.9,89,18.6,"Rain, Partially cloudy"
3.110717347,101.6046235,29/12/2015,91.4,78.3,83.8,70.7,7.1,89,23.1,Partially cloudy
3.159741859,101.5862198,2/04/2016,96.8,77.1,86.4,71.1,8.1,89,26.5,"Rain, Partially cloudy"
3.153332989,101.556554,19/02/2016,91.4,75.2,80.7,82.7,8,88.8,22.5,"Rain, Partially cloudy"
3.114995984,101.5892163,21/02/2016,95,73.4,83.6,68.2,11.4,89,25.3,Partially cloudy
3.157650042,101.5978296,15/12/2015,89.6,75.2,80.4,83.4,6.9,89.5,15.8,"Rain, Partially cloudy"
3.058437793,101.629289,22/12/2015,91.2,75.4,82.8,79.1,12.4,89,14.9,Partially cloudy
3.050824239,101.5907712,2/08/2016,94.6,80.1,85.6,72.9,8.8,89,17,Partially cloudy
3.116014608,101.6327245,1/03/2016,93.1,78.8,84.2,74.5,8.1,86.9,25.4,"Rain, Partially cloudy"
3.091117907,101.5670491,12/03/2015,91.3,78.8,83.5,79.7,8.1,89,17.5,Partially cloudy
3.159948135,101.557339,28/12/2015,82.4,77,79.4,87.6,3.4,89.9,18.9,"Rain, Partially cloudy"
3.16638169,101.5672963,20/12/2015,89.6,75,80.5,82,10.3,89,14.5,Partially cloudy
3.06593942,101.5734484,16/12/2015,88,75.3,79.5,83.4,8,89,9.2,"Rain, Partially cloudy"
3.068982138,101.6381871,2/10/2016,93.2,77,84.2,73.1,12.5,89,17.9,"Rain, Partially cloudy"
3.158029787,101.573782,30/12/2015,93.2,75.2,83,69.1,6.9,89,24.1,Partially cloudy
3.064167798,101.615291,1/05/2016,93.1,78.8,83.9,80.9,7.9,89,21.5,"Rain, Partially cloudy"
3.143076345,101.6139067,18/01/2016,91.4,77,81.8,85.6,10.2,89,14.8,"Rain, Partially cloudy"
3.052768349,101.635232,19/01/2016,90.8,78.6,81.5,83.3,13.3,89,18.5,"Rain, Partially cloudy"
3.145022656,101.6302028,19/02/2016,91.3,75.3,80.7,82.6,8,88.8,20.6,"Rain, Partially cloudy"
3.076893323,101.5635662,26/01/2016,91.4,80.6,85.6,65,8.2,89,17,Partially cloudy
3.183065841,101.6055389,2/02/2016,94.9,76.6,84.4,73.3,8,89,24.4,Partially cloudy
3.146642316,101.566258,27/02/2016,93.2,75.2,84,68.5,9.2,89,24,Partially cloudy
3.116901844,101.6082477,28/01/2016,93.3,76.7,82.6,80.2,14.9,89.9,20.2,"Rain, Partially cloudy"
3.065557376,101.5925418,12/06/2015,85.9,75.1,80.7,86.9,9.9,91.2,8.5,"Rain, Overcast"
3.168845235,101.6274173,21/01/2016,94.9,78.6,84.6,69.1,10.1,89,22.1,Partially cloudy
3.147371758,101.6467883,31/01/2016,92.7,78.6,83.9,78.1,10,89,22.1,"Rain, Partially cloudy"
3.090744547,101.6376891,22/02/2016,94.6,75.2,83.3,70.5,8.1,89.4,27.6,Partially cloudy
3.062020498,101.615813,18/12/2015,91.1,75.3,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.120827966,101.6007388,15/01/2016,89.6,76.9,80.2,88.3,9.1,90.8,15.9,"Rain, Overcast"
3.077156167,101.6003612,2/01/2016,91.2,75.2,82.1,75.4,10.1,89,18.8,"Rain, Partially cloudy"
3.162504996,101.6315875,23/12/2015,91.4,78.8,84.3,77,10.3,89,10.2,"Rain, Partially cloudy"
3.108257084,101.6559859,12/10/2015,89.8,76.7,80.4,84.6,10,89.8,20.5,"Rain, Partially cloudy"
3.15457755,101.560886,12/06/2015,86,75.2,80.7,86.9,10.3,91.3,8.7,"Rain, Overcast"
3.149933876,101.6303345,15/02/2016,93.4,76.9,82.2,79.9,12.5,88.9,21,"Rain, Partially cloudy"
3.055661731,101.6517598,31/01/2016,92.3,78.8,83.9,78.3,9.5,89,22.1,"Rain, Partially cloudy"
3.111809597,101.5809567,1/12/2016,86,76.7,80,88.7,11.4,89.5,11.5,"Rain, Partially cloudy"
3.10928143,101.6422041,17/12/2015,87.7,75.2,79.8,81.7,9.1,93.3,9.3,"Rain, Overcast"
3.082711132,101.650476,29/01/2016,91.2,76.7,81,84.2,9.1,89.3,20.4,"Rain, Partially cloudy"
3.057747249,101.5655308,18/12/2015,91.2,75.3,81.2,77.6,6.9,89,17.9,"Rain, Partially cloudy"
3.129586542,101.6088348,2/07/2016,94.9,78.8,86.8,71.7,9.2,89,16.6,Partially cloudy
3.139286479,101.5608021,30/01/2016,93.2,77,83.4,81.3,11.4,89.5,13.1,"Rain, Partially cloudy"
3.084019564,101.628749,26/12/2015,93.1,77,83.8,73.8,6.3,89,21.2,"Rain, Partially cloudy"
3.09532917,101.5877058,15/12/2015,89.6,75.2,80.4,83.4,6.9,89.5,15.8,"Rain, Partially cloudy"
3.159211771,101.6383193,31/01/2016,92.8,78.5,83.9,78.1,10,89,22.1,"Rain, Partially cloudy"
3.149161764,101.6209708,23/01/2016,93,75.5,80.9,81.7,11.3,89,13.7,"Rain, Partially cloudy"
3.177303574,101.5584962,20/02/2016,89.7,77,81.6,82,8,89,23.2,"Rain, Partially cloudy"
3.069559999,101.6036944,30/12/2015,93.1,75.2,83,69.2,6.8,89,24.1,Partially cloudy
3.086767366,101.5865424,2/09/2016,91.2,75.2,82.2,80.7,7.9,90.1,15.7,"Rain, Overcast"
3.180782913,101.5608819,29/12/2015,91.4,78.3,83.8,70.7,7,89,22.9,Partially cloudy
3.052527534,101.6526443,13/02/2016,92.7,78.5,83.9,76.1,10.3,89,15.8,Partially cloudy
3.070560745,101.5607539,12/06/2015,85.9,75.1,80.7,86.9,10.1,91.2,8.7,"Rain, Overcast"
3.110668199,101.6471593,23/02/2016,94.6,75.7,82.4,77.5,11.3,89.4,25.8,"Rain, Partially cloudy"
3.090177333,101.6523463,25/01/2016,94.8,79,86.4,61.2,12,88.8,14.2,Partially cloudy
3.16532611,101.5852095,20/01/2016,96.8,76.6,84.4,73.8,7,89,17.6,Partially cloudy
3.107563123,101.6514694,25/02/2016,93.1,77.1,84.5,65.8,8.5,88.9,21.1,"Rain, Partially cloudy"
3.065614995,101.5627022,23/01/2016,93,75.5,80.9,81.7,11.3,89,13.7,"Rain, Partially cloudy"
3.074408085,101.5795656,12/11/2015,94.8,75.3,82.6,82.4,7.9,89,16.7,"Rain, Partially cloudy"
3.073154208,101.5595936,13/01/2016,93.2,76.7,83.7,78,10.2,89,17.7,"Rain, Partially cloudy"
3.145488793,101.5730079,29/01/2016,91.4,76.6,81,84.2,9.2,89.5,20.4,"Rain, Partially cloudy"
3.110244042,101.568727,31/12/2015,91.4,74.9,81.6,74.9,8,89.5,22,"Rain, Partially cloudy"
3.098166884,101.5972653,29/01/2016,91.3,76.7,81,84.2,9.1,89.4,20.4,"Rain, Partially cloudy"
3.171737522,101.6289727,15/12/2015,89.5,75.2,80.4,83.4,6.9,89.4,15.8,"Rain, Partially cloudy"
3.170817828,101.6067027,18/01/2016,91.4,77,81.8,85.6,10.2,89,14.8,"Rain, Partially cloudy"
3.071804008,101.5985183,26/01/2016,91.4,80.6,85.6,65.1,8.4,89,17,Partially cloudy
3.12882787,101.6120739,2/04/2016,96.7,77.2,86.4,71.1,8.1,89,26.5,"Rain, Partially cloudy"
3.169495941,101.6173404,12/08/2015,93.1,75.2,83.4,78.7,10.2,89.4,18,"Rain, Partially cloudy"
3.083534231,101.6544407,2/08/2016,94.5,80.1,85.5,73.1,8.6,89,17,Partially cloudy
3.072420092,101.605399,16/12/2015,88,75.3,79.5,83.4,8,89,9.2,"Rain, Partially cloudy"
3.168332854,101.629447,22/01/2016,92.8,75.3,81.3,80.2,10.1,89.4,15.5,"Rain, Partially cloudy"
3.120993843,101.6271715,1/02/2016,93.1,77.1,82.3,80.6,11.2,89,20.1,"Rain, Partially cloudy"
3.107879503,101.5971971,26/02/2016,94.9,76.8,84.6,59.3,9.2,88.4,25.9,Partially cloudy
3.13341835,101.6322369,17/02/2016,93.2,77.1,83.9,59.9,7.9,88.2,26.3,Partially cloudy
3.175026457,101.6424889,1/04/2016,95,78.8,85.9,71.9,8,89,26.5,Partially cloudy
3.178148492,101.5682632,30/12/2015,93.2,75.2,83,69.1,6.9,89,24.1,Partially cloudy
3.182016177,101.5769578,21/01/2016,95,78.6,84.7,69.1,10.2,89,22.1,Partially cloudy
3.059919439,101.6239767,28/02/2016,93.2,77,83.3,75.2,9.1,89.4,22.2,"Rain, Partially cloudy"
3.139552855,101.6566279,23/01/2016,92.9,75.5,81,81.6,11.1,89,13.7,"Rain, Partially cloudy"
3.152660135,101.5967699,12/05/2015,94.9,76.7,82.2,84.1,13.8,89.9,14.4,"Rain, Partially cloudy"
3.129691543,101.6190992,2/03/2016,95,77.1,84.9,70.5,8.1,89,26.2,"Rain, Partially cloudy"
3.151906923,101.6161786,27/12/2015,91.7,73.4,82.2,74.1,10.3,89.9,21.4,Partially cloudy
3.100978532,101.6265154,23/02/2016,94.7,75.5,82.4,77.6,11.4,89.4,25.8,"Rain, Partially cloudy"
3.081312964,101.59233,12/06/2015,85.9,75.1,80.7,86.9,10.1,91.2,8.5,"Rain, Overcast"
3.058673328,101.6403965,27/02/2016,93.2,75.4,83.9,68.5,9,88.9,24,Partially cloudy
3.058588393,101.5871025,18/12/2015,91.2,75.3,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.173437062,101.6139448,2/07/2016,94.9,78.7,86.8,71.7,9.2,89,16.6,Partially cloudy
3.07832675,101.6585916,26/01/2016,91.4,80.6,85.5,65.3,9,88.9,17,Partially cloudy
3.167402782,101.5633497,1/02/2016,93.2,77,82.3,80.8,11.4,89,20.1,"Rain, Partially cloudy"
3.079993796,101.6224781,20/02/2016,89.5,77,81.5,82.2,8,89,22.7,"Rain, Partially cloudy"
3.075763148,101.611655,2/11/2016,92.9,77,83.6,73.6,11.2,89,17.8,Partially cloudy
3.071336234,101.6256139,2/12/2016,85.9,75.1,78.3,90.1,11.1,92.8,12.5,"Rain, Overcast"
3.120436647,101.6561758,1/01/2016,86,76.8,80.6,81.5,5.6,89.9,18,"Rain, Partially cloudy"
3.067029582,101.61099,2/12/2016,85.9,75.1,78.3,90.2,11.1,92.9,12.5,"Rain, Overcast"
3.09093783,101.6194323,18/01/2016,91.3,77,81.8,85.6,10.2,89,14.8,"Rain, Partially cloudy"
3.076361475,101.6516398,1/02/2016,93,77.2,82.4,80.2,10.8,89,20.1,"Rain, Partially cloudy"
3.107896747,101.6007984,15/12/2015,89.6,75.2,80.4,83.4,6.9,89.5,15.8,"Rain, Partially cloudy"
3.154716385,101.6497988,31/01/2016,92.7,78.6,83.9,78.1,10,89,22.1,"Rain, Partially cloudy"
3.115429202,101.6357677,26/02/2016,94.8,76.8,84.6,59.5,9.1,88.4,25.9,Partially cloudy
3.068390576,101.5823247,1/02/2016,93.1,77.1,82.3,80.6,11.2,89,20.1,"Rain, Partially cloudy"
3.142173739,101.6517794,26/01/2016,91.4,80.6,85.6,65.1,8.6,89,17,Partially cloudy
3.064798207,101.5701688,29/12/2015,91.4,78.3,83.8,70.7,7.2,89,23.1,Partially cloudy
3.18010172,101.5657244,13/01/2016,93.2,76.6,83.7,78,10.3,89,21.9,"Rain, Partially cloudy"
3.054811788,101.6110964,20/01/2016,96.5,76.7,84.3,73.8,7.1,89,17.6,"Rain, Partially cloudy"
3.079204463,101.5869819,16/01/2016,90.9,77,81.3,86.4,8,89,12.9,"Rain, Partially cloudy"
3.132081994,101.5925046,2/11/2016,93.1,77,83.6,73.3,11.4,89,17.8,Partially cloudy
3.182846768,101.5798334,1/07/2016,94.5,82.3,87.3,72.8,10.3,89,15,Partially cloudy
3.16532601,101.6464725,12/03/2015,91.1,78.8,83.5,79.6,8.1,89,17.5,Partially cloudy
3.107851672,101.6590498,18/12/2015,91.1,75.4,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.087050977,101.5657066,16/12/2015,88,75.2,79.5,83.3,8,89,9.2,Partially cloudy
3.125268923,101.5570969,2/06/2016,95,78.8,84.4,77.6,8.1,88.9,18.1,Partially cloudy
3.112767064,101.6425155,24/02/2016,93.2,76.7,83,76,9,89,22.7,"Rain, Partially cloudy"
3.105448986,101.5773379,23/12/2015,91.4,78.8,84.3,76.9,10.3,89,10.2,"Rain, Partially cloudy"
3.083403171,101.6504467,21/02/2016,94.8,73.7,83.5,67.7,11.1,88.9,25.3,Partially cloudy
3.138037737,101.572942,12/08/2015,93.2,75.2,83.5,78.7,10.3,89.5,18,"Rain, Partially cloudy"
3.111292838,101.6196286,25/01/2016,94.9,78.9,86.4,61.1,11.7,88.9,14.2,Partially cloudy
3.116929815,101.637189,19/01/2016,91.1,78.7,81.6,83.1,13.6,89,18.5,"Rain, Partially cloudy"
3.04989289,101.5852761,27/12/2015,91.8,73.4,82.2,74.2,10.2,89.8,21.4,Partially cloudy
3.126262788,101.6118323,12/05/2015,94.9,76.7,82.2,84,13.8,89.9,14.4,"Rain, Partially cloudy"
3.063033947,101.574374,28/02/2016,93.2,77,83.3,75.3,9.1,89.4,22.2,"Rain, Partially cloudy"
3.150232503,101.6114086,27/12/2015,91.7,73.4,82.2,74.1,10.3,89.9,21.4,Partially cloudy
3.135048332,101.6404502,30/01/2016,93,77,83.4,81.3,11.1,89.4,22.1,"Rain, Partially cloudy"
3.12750395,101.5886631,22/02/2016,94.9,75.2,83.3,70.5,8.1,89.5,27.6,Partially cloudy
3.119363484,101.5697573,17/02/2016,93.2,77,83.9,60,8,88.1,26.3,Partially cloudy
3.085609974,101.6238037,19/12/2015,91.2,77.1,80.7,80.2,8.7,89.4,14.4,"Rain, Partially cloudy"
3.054571927,101.556415,3/01/2016,90.7,77,82.1,81.1,9.1,89.4,16.2,"Rain, Partially cloudy"
3.168255169,101.6556502,1/06/2016,93.2,80.1,84.7,77.7,9.2,89,18.8,"Rain, Partially cloudy"
3.170746671,101.5785192,21/12/2015,91.3,75.2,82.3,76.5,12.7,89,11.8,Partially cloudy
3.150460831,101.6033421,12/04/2015,93.1,77,81,80.7,12.7,91.3,15.5,"Rain, Overcast"
3.058580972,101.6382084,19/12/2015,91,77.2,80.8,80,8.3,89.4,14.4,"Rain, Partially cloudy"
3.157652626,101.6306887,16/02/2016,94.6,76.8,83.7,73.5,17.7,88.7,23.5,"Rain, Partially cloudy"
3.182967248,101.6585123,21/01/2016,94.9,78.6,84.6,69.2,10,89,22.1,Partially cloudy
3.073158426,101.6382523,19/01/2016,90.9,78.6,81.5,83.2,13.4,89,18.5,"Rain, Partially cloudy"
3.137716748,101.6311512,1/01/2016,86,76.8,80.6,81.3,5.7,89.9,18,"Rain, Partially cloudy"
3.182207948,101.6424965,19/12/2015,91.2,77.1,80.7,80.2,8.7,89.4,14.4,"Rain, Partially cloudy"
3.101660745,101.6528833,13/12/2015,85.9,75,78,90.9,6.9,91.6,8.2,"Rain, Overcast"
3.166655072,101.6290672,3/01/2016,90.8,77,82.1,81.1,9.1,89.4,18.2,"Rain, Partially cloudy"
3.174959145,101.6039394,2/10/2016,93.2,77,84.2,73.1,12.7,89,17.9,"Rain, Partially cloudy"
3.144897144,101.5567483,15/01/2016,89.6,76.8,80.2,88.3,9.2,90.8,13.5,"Rain, Overcast"
3.125455193,101.630865,19/02/2016,91.3,75.4,80.7,82.6,8,88.8,20.6,"Rain, Partially cloudy"
3.100517758,101.6457202,2/04/2016,96.5,77.5,86.4,71,8.1,89,26.5,"Rain, Partially cloudy"
3.114232389,101.5854292,27/02/2016,93.2,75.2,84,68.5,9.2,89,24,Partially cloudy
3.122883624,101.6495926,17/12/2015,87.7,75.2,79.8,81.7,9.1,93.3,9.3,"Rain, Overcast"
3.140757143,101.6541825,15/01/2016,89.5,77,80.2,88.2,9,90.7,15.9,"Rain, Overcast"
3.109199925,101.6241486,3/01/2016,90.7,77,82.1,81.1,9.1,89.4,18.2,"Rain, Partially cloudy"
3.133493011,101.5809563,1/07/2016,94.6,82.4,87.4,72.7,10.3,89,15,Partially cloudy
3.149105936,101.5633303,20/01/2016,96.8,76.6,84.4,73.8,6.9,89,17.6,Partially cloudy
3.126334478,101.5746623,25/12/2015,93.2,76.8,80.5,85.3,6.9,89.5,10.6,"Rain, Partially cloudy"
3.074357551,101.6572469,18/01/2016,91.2,77,81.8,85.3,10,89,14.8,"Rain, Partially cloudy"
3.100720514,101.6098457,15/02/2016,93.4,76.9,82.2,79.9,12.5,88.9,21,"Rain, Partially cloudy"
3.138427594,101.6076497,12/05/2015,94.9,76.7,82.2,84,13.8,89.9,14.4,"Rain, Partially cloudy"
3.146593091,101.5590084,21/01/2016,95,78.6,84.7,69,10.3,89,23.6,Partially cloudy
3.139984798,101.5897388,16/01/2016,90.9,77,81.3,86.4,8,89,12.9,"Rain, Partially cloudy"
3.167219297,101.5710979,1/10/2016,92.8,78.8,83.9,72.5,10.3,89,15.3,Partially cloudy
3.053165263,101.5626051,15/12/2015,89.5,75.2,80.4,83.4,6.9,89.4,15.8,"Rain, Partially cloudy"
3.119220348,101.5784973,12/11/2015,95,75.2,82.6,82.4,8,89,16.7,"Rain, Partially cloudy"
3.150261929,101.5620463,28/12/2015,82.4,77,79.4,87.6,3.4,89.9,18.9,"Rain, Partially cloudy"
3.080604413,101.6418396,17/02/2016,93.2,77.2,84,59.9,7.8,88.2,26.3,Partially cloudy
3.055180706,101.637449,14/12/2015,89.6,73.4,79.9,85.9,8.9,89.8,11.8,"Rain, Partially cloudy"
3.064066666,101.6431288,12/05/2015,94.4,76.9,82.1,83.8,13.3,89.8,14.4,"Rain, Partially cloudy"
3.154409606,101.5788585,25/02/2016,93.2,77,84.5,65.9,8.1,89,21.1,"Rain, Partially cloudy"
3.103065746,101.6035004,16/12/2015,88,75.2,79.5,83.3,8,89,9.2,"Rain, Partially cloudy"
3.101964348,101.5780629,30/12/2015,93.2,75.2,83,69.1,6.9,89,24.1,Partially cloudy
3.07943917,101.6274668,17/02/2016,93.2,77.1,83.9,59.9,7.8,88.2,26.3,Partially cloudy
3.069414062,101.5853711,1/12/2016,86,76.7,80,88.7,11.2,89.4,11.5,"Rain, Partially cloudy"
3.057516918,101.5787918,26/12/2015,93.1,77,83.8,73.9,6.2,89,21.2,"Rain, Partially cloudy"
3.054128133,101.628254,14/02/2016,93.1,77,82,79.2,13.9,89,17.9,"Rain, Partially cloudy"
3.103395877,101.595226,3/01/2016,90.9,77,82.1,81.1,9.1,89.5,18.2,"Rain, Partially cloudy"
3.114309045,101.5832399,23/12/2015,91.4,78.8,84.3,76.9,10.3,89,10.2,"Rain, Partially cloudy"
3.097470171,101.6171949,13/01/2016,93.3,76.7,83.7,77.9,10.2,89,21.9,"Rain, Partially cloudy"
3.079219587,101.6039086,23/02/2016,94.8,75.5,82.4,77.6,11.4,89.4,25.8,"Rain, Partially cloudy"
3.126307396,101.5705506,25/01/2016,95,78.8,86.5,61,11.4,88.9,14.2,Partially cloudy
3.090298977,101.6132035,12/03/2015,91.2,78.8,83.5,79.6,8.1,89,17.5,Partially cloudy
3.102969979,101.6300725,26/12/2015,93.1,77,83.8,73.9,6.2,89,21.2,"Rain, Partially cloudy"
3.080133115,101.6048104,12/01/2015,92.7,77.1,84,68.1,6.9,89,21.8,Partially cloudy
3.159382318,101.5710321,26/01/2016,91.4,80.6,85.6,64.9,8.1,89,17,Partially cloudy
3.169310817,101.6023923,2/09/2016,91.2,75.2,82.2,80.7,7.9,90.1,15.7,"Rain, Overcast"
3.113529897,101.6218239,21/02/2016,94.9,73.5,83.6,68,11.3,89,25.3,Partially cloudy
3.12186077,101.6411195,25/02/2016,93.1,77.1,84.5,65.8,8.4,89,21.1,"Rain, Partially cloudy"
3.074128634,101.5697071,2/01/2016,91.3,75.2,82.1,75.3,10.1,89,18.8,Partially cloudy
3.084455275,101.659099,16/01/2016,90.6,77,81.3,86.2,7.8,89,12.9,"Rain, Partially cloudy"
3.062333032,101.6109622,28/02/2016,93.2,77,83.3,75.2,9.1,89.4,22.2,"Rain, Partially cloudy"
3.152976884,101.6420821,16/02/2016,94.6,76.8,83.7,73.4,17.6,88.7,23.5,"Rain, Partially cloudy"
3.177709352,101.6588264,13/12/2015,85.9,75,78,90.9,6.9,91.6,8.2,"Rain, Overcast"
3.123261393,101.5811276,2/01/2016,91.4,75.2,82.1,75.2,10.3,89,18.8,Partially cloudy
3.118912782,101.6321363,1/07/2016,94.4,82.2,87.2,72.9,10.2,89,15,Partially cloudy
3.113103553,101.5843744,22/02/2016,94.9,75.2,83.3,70.5,8.1,89.5,27.6,Partially cloudy
3.159523011,101.6417235,1/01/2016,86,76.8,80.6,81.4,5.7,89.9,18,"Rain, Partially cloudy"
3.123045269,101.6182861,29/12/2015,91.4,78.3,83.8,70.7,7.1,89,23.1,Partially cloudy
3.118057797,101.636885,29/01/2016,91.3,76.7,81,84.2,9.1,89.4,20.4,"Rain, Partially cloudy"
3.168255945,101.5565346,22/02/2016,95,75.2,83.3,70.5,8.1,89.5,27.2,Partially cloudy
3.179886674,101.5917707,1/10/2016,92.8,78.8,83.9,72.6,10.3,89,15.3,Partially cloudy
3.10268341,101.5941975,28/02/2016,93.2,77,83.3,75.4,9.1,89.4,22.2,"Rain, Partially cloudy"
3.162515779,101.6322146,30/12/2015,93.1,75.2,83,69.1,6.8,89,24.1,Partially cloudy
3.073089957,101.5983597,29/12/2015,91.4,78.3,83.8,70.8,7.2,89,23.1,Partially cloudy
3.049413716,101.6390455,22/01/2016,92.9,75.3,81.2,80.5,9.7,89.4,15.5,"Rain, Partially cloudy"
3.080799481,101.5648778,1/12/2016,86,76.6,80,88.7,11.3,89.5,11.5,"Rain, Partially cloudy"
3.137843723,101.5788935,12/11/2015,95,75.2,82.6,82.4,8,89,16.7,"Rain, Partially cloudy"
3.122824852,101.5729309,23/02/2016,95,75.2,82.4,77.8,11.4,89.5,25.8,"Rain, Partially cloudy"
3.155224799,101.6574675,18/12/2015,91.2,75.3,81.2,77.7,6.9,89,17.9,"Rain, Partially cloudy"
3.063492445,101.6429902,12/01/2015,92.6,77.2,83.9,68.1,6.8,89,21.8,Partially cloudy
3.114866913,101.5616225,1/09/2016,89.6,75.1,79.2,89.6,9.2,91,15.1,"Rain, Overcast"
3.119102418,101.6059639,1/08/2016,93,78.6,84.9,72.5,11.4,89,16.4,"Rain, Partially cloudy"
3.168838471,101.5913866,2/04/2016,96.7,77.1,86.4,71.1,8.1,89,26.5,"Rain, Partially cloudy"
3.150841723,101.5699544,18/01/2016,91.4,77,81.8,85.7,10.3,89,14.8,"Rain, Partially cloudy"
3.101255708,101.6118796,25/02/2016,93.1,77.1,84.5,65.8,8.2,89,21.1,"Rain, Partially cloudy"
3.00444324,101.4146161,15/01/2016,89.3,77,80.3,87.9,8.6,90.5,13.5,"Rain, Overcast"
3.011663482,101.5122927,19/01/2016,90.7,78.6,81.5,83.3,13.3,89,16,"Rain, Partially cloudy"
3.090650085,101.4019609,23/12/2015,91.4,78.8,84.3,77.1,10.3,89,11.8,"Rain, Partially cloudy"
3.045898633,101.4055359,2/04/2016,96.3,77.9,86.4,70.9,8.1,88.9,25.5,"Rain, Partially cloudy"
2.990044693,101.3862441,24/02/2016,93.2,76.8,82.9,76.7,8.4,89,21,"Rain, Partially cloudy"
3.032431545,101.4553968,2/05/2016,92.3,76.8,81.7,87.6,10.9,90.2,9.3,"Rain, Overcast"
3.059051093,101.4490542,1/02/2016,93.1,77.1,82.4,80.3,10.9,89,17.3,"Rain, Partially cloudy"
3.009895778,101.3964318,20/01/2016,96.1,76.7,84.2,73.8,7.3,88.9,17,"Rain, Partially cloudy"
3.048525428,101.418123,2/09/2016,90.5,75,82,81.2,7.5,90,13.3,"Rain, Partially cloudy"
3.02657603,101.3823145,1/05/2016,92.9,78.8,83.9,80.6,7.7,89,16.8,"Rain, Partially cloudy"
3.012082222,101.4958419,24/12/2015,89.3,78.8,82.4,81.8,8.9,89,13.7,"Rain, Partially cloudy"
2.997837793,101.4976973,21/02/2016,94.7,74,83.5,67.4,10.9,88.8,25.8,Partially cloudy
3.081251786,101.5349763,28/02/2016,93.2,77,83.3,75.4,9.2,89.4,18,"Rain, Partially cloudy"
3.001713645,101.4629256,18/02/2016,91.4,75.5,81.9,72,6.9,88.9,25.3,"Rain, Partially cloudy"
3.085114602,101.5099861,28/12/2015,82.4,77,79.4,87.5,3.5,89.9,18.9,"Rain, Partially cloudy"
